Drug name,Drug ID,Drug target,Target Pathway,Feature Name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,log_max_conc_tested,log_max_conc_tested_2,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,tissue_pval,msi_pval,fdr,Tissue Type,Screening Set
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN322","14","951",".68138804791786345","5.6153185129372627","4.4040377495938134","","",".0035253760670740067","1.2112807633434493","1.2717818881149019","1.7835943189481271",".021929954700129067",".00000000000000000000000000000000000000000000000000000000000000028231358772607203",".0032444856779975926","11.748190017926289","PANCANCER","GDSC2"
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN323","14","951",".65379832997570009","5.5672850991083518","4.4047448660960269","","",".0043925566358537955","1.1625402330123249","1.2605367275634312","1.7841745165717602",".013291745733363922",".00000000000000000000000000000000000000000000000000000000000000024609078322414302",".0032300907548496877","9.824737671022401","PANCANCER","GDSC2"
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN325","5","960",".16783473968570489","4.7193829343401337","4.4200598378886848","","",".78731223448541454",".29932309645144883","2.3175095733192328","1.780876458149961",".55625746373488472",".00000000000000000000000000000000000000000000000000000000000000060667612178747768",".0033258117424784512","55.361497857383668","PANCANCER","GDSC2"
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN326","11","954",".44067464951290664","5.1977746085641421","4.412661256132739","","",".052608266823895106",".78511335243140312","1.177131668217843","1.7868759399375331",".35640050564550196",".00000000000000000000000000000000000000000000000000000000000000056086452679744503",".0033173752956897609","46.385289917898412","PANCANCER","GDSC2"
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN327","3","962",".030920959218792586","4.3666325959263714","4.4217821842588974","","",".96858234597913273","-.055149588332525923","2.1475619827670704","1.7827315126036125",".55795481164703142",".0000000000000000000000000000000000000000000000000000000000000006069564686816249",".0033258614445272356","55.361497857383668","PANCANCER","GDSC2"
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN328","4","961",".49684700887477695","5.3036483294803416","4.4179394024213501","","",".22667466327135929",".88570892705899151","1.168025293177309","1.7842481753810384",".074950980775773557",".00000000000000000000000000000000000000000000000000000000000000039064283888031495",".003278777109552529","22.336384999402721","PANCANCER","GDSC2"
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN329","18","947",".067179528947077419","4.5391902340181058","4.419375855155768","","",".71393682058229646",".11981437886233781","1.3426740538014401","1.7904246494901377",".74231251043738866",".00000000000000000000000000000000000000000000000000000000000000062958271424653669",".003329801196351755","59.017779098378966","PANCANCER","GDSC2"
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN330","12","953",".37969233141406833","5.0898045782868895","4.4131969612858297","","",".22116248391242568",".67660761700105976","1.7986219544957029","1.7817960624063767",".070211402630775868",".00000000000000000000000000000000000000000000000000000000000000038417907667675195",".003277006985222534","22.250092382992356","PANCANCER","GDSC2"
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN331","11","954",".3311849129956117","5.0052073669077011","4.4148816331329703","","",".065197397784426722",".59032573377473074",".93511944966031335","1.7892307948171247",".65073750140390896",".00000000000000000000000000000000000000000000000000000000000000062016233901038604",".0033281778322505201","55.88570044518476","PANCANCER","GDSC2"
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN332","8","957",".7448858156130812","5.7361511247714461","4.4106218913758273","","",".0038212900610646288","1.3255292333956188",".89305517872427065","1.7843740408992572",".10899766910981344",".0000000000000000000000000000000000000000000000000000000000000004291259173517746",".0032887622634745119","26.089867606072371","PANCANCER","GDSC2"
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN333","12","953",".6661054594936261","5.5916922153636728","4.4068772848483464","","",".00012399643309217806","1.1848149305153264",".72879223423975437","1.787250356726831",".07477939858847793",".00000000000000000000000000000000000000000000000000000000000000039041476172026686",".00327871513439811","22.336384999402721","PANCANCER","GDSC2"
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN334","384","581",".093095034267617643","4.3217455865590706","4.4876145504408873","","",".16336251953540848","-.16586896388181671","1.857276745955063","1.730012565678916",".8581342929130602",".00000000000000000000000000000000000000000000000000000000000000063708849871351507",".0033310778698074001","63.027937447961499","PANCANCER","GDSC2"
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN335","388","577",".13983630179629394","4.2728330287541452","4.5216553620246618","","",".036893882195366622","-.24882233327051662","1.8797203684162225","1.7086627041736637",".34138707076573616",".00000000000000000000000000000000000000000000000000000000000000055610919897147183",".0033164616325705265","45.671035010276448","PANCANCER","GDSC2"
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN336","376","589",".093221117673925616","4.3202329017202823","4.4863273140883058","","",".16587197895082229","-.16609441236802347","1.8700988048308251","1.7229988776096767",".86049857385612427",".00000000000000000000000000000000000000000000000000000000000000063719429891274112",".0033310957612055045","63.027937447961499","PANCANCER","GDSC2"
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN337","384","581",".10378688558940524","4.3103042596327947","4.4951764601477535","","",".12138602907668287","-.18487220051495878","1.8725110877859827","1.7183612159983281",".63754864271970568",".00000000000000000000000000000000000000000000000000000000000000061852448149958402",".0033278931527064189","55.88570044518476","PANCANCER","GDSC2"
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN338","380","585",".060574303352322063","4.3561446409027154","4.4641357188065074","","",".3661030912516321","-.10799107790379203","1.8661207440826861","1.726554805039842",".79470634398024786",".0000000000000000000000000000000000000000000000000000000000000006335534241016289",".0033304784080461173","60.605721119020082","PANCANCER","GDSC2"
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN339","319","646",".23834704847416388","4.1388061215897425","4.5612619291915024","","",".00083641639915069468","-.42245580760175994","1.9003862606546404","1.7058309194322565",".44101628225775213",".00000000000000000000000000000000000000000000000000000000000000058375406019346387",".0033216707322135729","51.849021881389213","PANCANCER","GDSC2"
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN340","328","637",".26924850956199453","4.1071658047045894","4.583522723864573","","",".00013483908083206027","-.47635691915998368","1.8810904666400687","1.7088362859145914",".16255771816645084",".00000000000000000000000000000000000000000000000000000000000000047255605455825372",".0032990380599501835","32.083760164431098","PANCANCER","GDSC2"
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN341","313","652",".30618047081262056","4.0563838724954868","4.5969420352051396","","",".000021295284474611773","-.54055816270965273","1.8941252151749723","1.7003919212315917",".12734994699339047",".00000000000000000000000000000000000000000000000000000000000000044577798985353718",".0032928164912076484","28.065500535589916","PANCANCER","GDSC2"
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN342","311","654",".2967627815994624","4.066303493629599","4.5905718234343018","","",".000040639899426451464","-.52426832980470284","1.9034776082671834","1.6977984760381908",".12840310337180627",".00000000000000000000000000000000000000000000000000000000000000044666905411726982",".0032930292780629878","28.065500535589916","PANCANCER","GDSC2"
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN343","272","693",".37127425438842404","3.9525786031416166","4.6057041543871833","","",".0000011775184125035387","-.6531255512455667","1.9106461250343174","1.6961320880664867",".049346602596752852",".00000000000000000000000000000000000000000000000000000000000000035063643443292983",".0032673308462973154","17.948017598737984","PANCANCER","GDSC2"
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN344","47","918",".3680440392530997","3.7991044505895171","4.4534819715328222","","",".024454749067221532","-.65437752094330515","1.8918249622498529","1.7720838799709886",".93525176437670576",".00000000000000000000000000000000000000000000000000000000000000063960690191651757",".003331502966408292","64.649593540412752","PANCANCER","GDSC2"
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN345","12","953",".19758424327685678","4.073671375592018","4.4259919229147258","","",".56127611914855358","-.35232054732270779","2.028754907257031","1.7801048935796553",".95922630365964034",".00000000000000000000000000000000000000000000000000000000000000064000377526034538",".0033315698091079698","65.302849719642694","PANCANCER","GDSC2"
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN346","27","938",".28036471006254188","4.9071497791918963","4.4076346641862019","","",".068640005357918227",".49951511500569445","1.3379405617116695","1.7924086998899587",".058962730704229173",".00000000000000000000000000000000000000000000000000000000000000036728300318739984",".0032722399753169233","19.509727071252303","PANCANCER","GDSC2"
"Nutlin-3a (-)","1047","MDM2","p53 pathway","cnaPANCAN347","9","956",".27447778649586424","4.9064260493551854","4.417046573850044","","",".26105723095520761",".48937947550514149","1.2052903199155711","1.7869979877398838",".30031623619313341",".00000000000000000000000000000000000000000000000000000000000000054178398006730034",".0033136627909829408","42.902319456161926","PANCANCER","GDSC2"
