,Drug Name,Cell Line Name,TCGA Classification,Tissue,IC50,AUC,Z score
246,Nutlin-3a (-),CHP-212,NB,nervous_system,1.4610569461764036,0.8057284100027537,-1.653695065513418
247,Nutlin-3a (-),CFPAC-1,PAAD,pancreas,6.228526508136926,0.9762614839310845,1.0141590523154953
248,Nutlin-3a (-),Ca-Ski,CESC,urogenital_system,5.646047855936248,0.9839402866830144,0.6882066680108173
249,Nutlin-3a (-),Caov-3,OV,urogenital_system,4.665872138408628,0.9636276701714824,0.13970482857240796
250,Nutlin-3a (-),CAL-120,BRCA,breast,7.324036126495627,0.9710593691103988,1.6272012140902128
251,Nutlin-3a (-),CAL-72,UNCLASSIFIED,bone,4.163796376198955,0.9480248785766577,-0.14125446697521557
252,Nutlin-3a (-),CAL-62,THCA,thyroid,5.888034133870759,0.987921743034412,0.8236210801335013
253,Nutlin-3a (-),C32,SKCM,skin,4.668185714980833,0.9670562265527064,0.14099949541922296
254,Nutlin-3a (-),Daudi,UNCLASSIFIED,blood,2.263430540212388,0.9103691740247648,-1.204690479523822
255,Nutlin-3a (-),DB,DLBC,blood,3.727525832219935,0.9546980068620371,-0.3853894639825709
256,Nutlin-3a (-),Daoy,MB,nervous_system,5.448796208923375,0.9897563482987608,0.5778255503355896
257,Nutlin-3a (-),D-283MED,MB,nervous_system,1.61627819162731,0.8440887922074709,-1.5668339679293068
258,Nutlin-3a (-),DBTRG-05MG,GBM,nervous_system,5.334906323669725,0.9269683540703388,0.5140932924985694
259,Nutlin-3a (-),DEL,UNCLASSIFIED,blood,3.7327519570737713,0.9834715890765808,-0.3824649484653994
260,Nutlin-3a (-),Detroit562,HNSC,aero_digestive_tract,5.0861898615278,0.9829061371548888,0.3749127001374703
261,Nutlin-3a (-),DG-75,UNCLASSIFIED,blood,4.066179096220558,0.968915501866868,-0.19588064947663664
262,Nutlin-3a (-),DK-MG,GBM,nervous_system,0.8874161203283016,0.7246645299384373,-1.9747018426944547
263,Nutlin-3a (-),DJM-1,UNCLASSIFIED,skin,4.304033913100233,0.9680420996359771,-0.0627781840259844
264,Nutlin-3a (-),DOHH-2,DLBC,blood,-0.387208031329338,0.6105678230232514,-2.68797567643145
265,Nutlin-3a (-),DoTc2-4510,CESC,urogenital_system,6.336641982280047,0.9873218259689368,1.0746599761588636
266,Nutlin-3a (-),DU-4475,BRCA,breast,0.7071121275792651,0.7626738773360189,-2.0755991307137838
267,Nutlin-3a (-),EB2,UNCLASSIFIED,blood,4.198848611200689,0.9610168797730512,-0.12163939691066192
268,Nutlin-3a (-),EB-3,UNCLASSIFIED,blood,3.6802284465470287,0.9426330585736911,-0.411856864243877
269,Nutlin-3a (-),ECC10,UNCLASSIFIED,digestive_system,4.888018088670552,0.98813744292985,0.2640166842566168
270,Nutlin-3a (-),ECC12,UNCLASSIFIED,digestive_system,5.159039728504587,0.9896327799457965,0.415679151830848
271,Nutlin-3a (-),EFM-19,BRCA,breast,5.534711381268759,0.9766744744037527,0.6259032870356753
272,Nutlin-3a (-),EFO-27,UNCLASSIFIED,urogenital_system,5.730181425992585,0.9718370783517738,0.7352874282349356
273,Nutlin-3a (-),EM-2,LCML,blood,4.136475680538236,0.9811641654756403,-0.15654300305774607
274,Nutlin-3a (-),EoL-1-cell,UNCLASSIFIED,blood,0.37438556100426673,0.7234696659291482,-2.261791392502058
275,Nutlin-3a (-),ETK-1,UNCLASSIFIED,digestive_system,5.543079126874135,0.9814444569113076,0.6305858391275376
276,Nutlin-3a (-),EVSA-T,BRCA,breast,4.828698062661439,0.9894432480691869,0.23082146956225083
277,Nutlin-3a (-),FADU,HNSC,aero_digestive_tract,4.835304329983939,0.9787524884612612,0.2345183064797711
278,Nutlin-3a (-),FTC-133,THCA,thyroid,4.9574090474742825,0.973454243063822,0.3028475467883319
279,Nutlin-3a (-),G-361,SKCM,skin,4.426837341372478,0.9667018421910092,0.00594205163397548
280,Nutlin-3a (-),GAMG,LGG,nervous_system,5.151906034206832,0.975220947003371,0.41168716919514253
281,Nutlin-3a (-),GCIY,STAD,digestive_system,5.939680366456674,0.9706039452774468,0.852522075196808
282,Nutlin-3a (-),GDM-1,LAML,blood,0.37388697772757423,0.7010081466583813,-2.262070397418716
283,Nutlin-3a (-),GI-1,LGG,nervous_system,4.6105875864652885,0.9834306333316499,0.10876784667089966
284,Nutlin-3a (-),GI-ME-N,NB,nervous_system,2.87871494785296,0.8730334279428,-0.8603801448219061
285,Nutlin-3a (-),GOTO,NB,nervous_system,1.813176461707814,0.8363989554761091,-1.4566505983659266
286,Nutlin-3a (-),GR-ST,ALL,blood,3.2381786838343447,0.9144658813147549,-0.6592258855687572
287,Nutlin-3a (-),GCT,UNCLASSIFIED,soft_tissue,5.667762706980745,0.9794524428257131,0.7003581991373791
288,Nutlin-3a (-),ESS-1,UNCLASSIFIED,urogenital_system,4.607232520400687,0.9836826231045056,0.1068903670772271
289,Nutlin-3a (-),H4,LGG,nervous_system,0.4205908117984885,0.7099419492780796,-2.2359351459136705
290,Nutlin-3a (-),H9,UNCLASSIFIED,blood,3.968945771066173,0.989883335118928,-0.25029197261818387
291,Nutlin-3a (-),HC-1,UNCLASSIFIED,blood,-0.00665373994759948,0.6625056917775396,-2.4750192390330903
292,Nutlin-3a (-),HCC1419,BRCA,breast,4.865018891736008,0.9826522534584685,0.25114643905606787
293,Nutlin-3a (-),HCC1569,BRCA,breast,4.52767173015202,0.9665276228078878,0.06236851347668968
294,Nutlin-3a (-),HCC1806,UNCLASSIFIED,breast,4.884397786963016,0.9876218362639619,0.2619907800127177
295,Nutlin-3a (-),HCC70,BRCA,breast,5.926020846508098,0.9925541446836051,0.8448782704343939
296,Nutlin-3a (-),HEC-1,UCEC,urogenital_system,5.594865196514384,0.9809978504413449,0.6595650863655838
297,Nutlin-3a (-),HEL,LAML,blood,4.282228793021736,0.993433667746038,-0.07498022929027595
298,Nutlin-3a (-),HGC-27,STAD,digestive_system,4.560257301597497,0.9827881996593539,0.08060324991974135
299,Nutlin-3a (-),HH,UNCLASSIFIED,blood,5.895126822099539,0.9870680831367055,0.8275901159609363
300,Nutlin-3a (-),HLE,LIHC,digestive_system,4.838172953214184,0.9758340508192358,0.23612357489267796
301,Nutlin-3a (-),HMV-II,SKCM,skin,2.695713228252738,0.8707349344457741,-0.9627870684236275
302,Nutlin-3a (-),HOS,UNCLASSIFIED,bone,4.80140459369844,0.985293369143644,0.21554816941498625
303,Nutlin-3a (-),HSC-3,HNSC,aero_digestive_tract,4.973393522479134,0.9814132856185724,0.3117923857450994
304,Nutlin-3a (-),HSC-4,HNSC,aero_digestive_tract,4.903662419366193,0.9787513449675693,0.2727711800168113
305,Nutlin-3a (-),HT,DLBC,blood,5.577324910035854,0.9762252719512744,0.6497496224383422
306,Nutlin-3a (-),HT-1080,UNCLASSIFIED,soft_tissue,4.813640809038524,0.9601445653024258,0.22239549944141185
307,Nutlin-3a (-),HT-1197,BLCA,urogenital_system,2.5064392746644444,0.8616473787720631,-1.068703905419779
308,Nutlin-3a (-),HT-1376,BLCA,urogenital_system,6.627658022547146,0.9852240414432589,1.237511218582228
309,Nutlin-3a (-),HT-144,SKCM,skin,2.2505035972344616,0.8738215458490628,-1.2119243375708186
310,Nutlin-3a (-),HT-3,CESC,urogenital_system,5.660357176656931,0.9903017291099613,0.6962140983073009
311,Nutlin-3a (-),HuCCT1,UNCLASSIFIED,digestive_system,5.686850429102891,0.9708365538560944,0.7110396009589777
312,Nutlin-3a (-),HuH-7,LIHC,digestive_system,5.367503786817892,0.974736480863081,0.532334683483948
313,Nutlin-3a (-),HuO9,UNCLASSIFIED,bone,4.45399413279404,0.9762210417321594,0.02113886765543758
314,Nutlin-3a (-),HuTu-80,UNCLASSIFIED,digestive_system,0.27092953448223334,0.6876035701588716,-2.3196849108106514
315,Nutlin-3a (-),IGR-1,SKCM,skin,4.9381917595869815,0.983416152686527,0.2920936405583452
316,Nutlin-3a (-),IMR-5,NB,nervous_system,0.9023621388578742,0.7844059450429466,-1.9663381192220664
317,Nutlin-3a (-),IPC-298,SKCM,skin,5.432475904760149,0.9833745906062163,0.5686927829208818
318,Nutlin-3a (-),IST-MEL1,SKCM,skin,6.446279324588121,0.9829231489373822,1.136012530452705
319,Nutlin-3a (-),IST-MES1,MESO,lung,3.107284707599748,0.8952530149759396,-0.7324735547899249
320,Nutlin-3a (-),JAR,UNCLASSIFIED,urogenital_system,1.5788079614921278,0.8350578831406118,-1.5878021369890023
321,Nutlin-3a (-),JEG-3,UNCLASSIFIED,urogenital_system,2.6559077655610297,0.9109138606618229,-0.9850620229197165
322,Nutlin-3a (-),JiyoyeP-2003,UNCLASSIFIED,blood,3.4329567899679567,0.9581822623687308,-0.5502289500334661
323,Nutlin-3a (-),JVM-2,CLL,blood,0.421317071126421,0.6986267119605529,-2.2355287345221653
324,Nutlin-3a (-),JVM-3,CLL,blood,-0.49901918882458973,0.598438227832121,-2.750544687741564
325,Nutlin-3a (-),KALS-1,LGG,nervous_system,5.618747807484317,0.9751393233400557,0.6729296860116987
326,Nutlin-3a (-),KARPAS-45,ALL,blood,3.4272399191955327,0.9742144746202637,-0.5534280847176181
327,Nutlin-3a (-),KARPAS-299,UNCLASSIFIED,blood,3.868805145714924,0.9727883105760393,-0.30633020762590296
328,Nutlin-3a (-),KARPAS-422,DLBC,blood,4.711469300906446,0.9771139255823018,0.165220791736962
329,Nutlin-3a (-),KASUMI-1,LAML,blood,4.2442299637650285,0.9888912161082234,-0.09624419999583762
330,Nutlin-3a (-),KATOIII,STAD,digestive_system,7.356410109636679,0.9801323570275359,1.6453175466878047
331,Nutlin-3a (-),KE-37,ALL,blood,2.875802490975696,0.9619590417437012,-0.8620099423427975
332,Nutlin-3a (-),KG-1,LAML,blood,4.298397907785931,0.9823878650769604,-0.06593206677037362
333,Nutlin-3a (-),KINGS-1,LGG,nervous_system,7.064808773146468,0.973951357176441,1.4821387751803672
334,Nutlin-3a (-),KMOE-2,LAML,blood,4.829834727017599,0.9902997471671348,0.23145754172668936
335,Nutlin-3a (-),KMS-12-BM,MM,blood,3.553000936548877,0.9799030713076023,-0.483052795762338
336,Nutlin-3a (-),KNS-42,LGG,nervous_system,4.546335988016626,0.9487005238521486,0.07281294664048096
337,Nutlin-3a (-),HuP-T3,PAAD,pancreas,6.441311491407611,0.9724123704999987,1.13323255377219
338,Nutlin-3a (-),HuP-T4,PAAD,pancreas,5.4739940603857535,0.9817770406110407,0.5919261525336044
339,Nutlin-3a (-),HT55,COREAD,digestive_system,6.176556668577954,0.9831175467867987,0.9850769682731388
340,Nutlin-3a (-),HT-115,COREAD,digestive_system,5.530455776264024,0.9893538403939779,0.6235218699782235
341,Nutlin-3a (-),H-EMC-SS,UNCLASSIFIED,bone,4.360188943066899,0.9246522431609216,-0.03135408661197471
342,Nutlin-3a (-),GP5d,COREAD,digestive_system,1.304089341974398,0.8028940647062173,-1.7415334174511807
343,Nutlin-3a (-),DMS-53,SCLC,lung,5.385655838275827,0.9820988854971746,0.5424924882899803
344,Nutlin-3a (-),G-402,UNCLASSIFIED,soft_tissue,1.6184159055331848,0.805051910827772,-1.5656377130246013
345,Nutlin-3a (-),G-401,UNCLASSIFIED,kidney,1.591366064774556,0.7965978659874497,-1.5807746799452351
346,Nutlin-3a (-),KY821,LAML,blood,3.284808639822699,0.9602256678599241,-0.6331319759001331
347,Nutlin-3a (-),KU812,LCML,blood,3.291155654823295,0.9459468843466929,-0.6295802153938116
348,Nutlin-3a (-),KU-19-19,BLCA,urogenital_system,2.5074172562262738,0.8982352028727358,-1.068156631419814
349,Nutlin-3a (-),KS-1,GBM,nervous_system,2.2010604785082046,0.8474801068321405,-1.2395924802150065
350,Nutlin-3a (-),KP-N-YN,NB,nervous_system,2.5286851906330834,0.8580588830454781,-1.0562551927955075
351,Nutlin-3a (-),KYSE-150,ESCA,aero_digestive_tract,5.333119824079184,0.980102169100198,0.5130935755151294
352,Nutlin-3a (-),KYSE-180,ESCA,aero_digestive_tract,4.915093938801573,0.9884694488022634,0.27916820590284086
353,Nutlin-3a (-),KYSE-270,ESCA,aero_digestive_tract,4.560691691941449,0.9724732250478275,0.080846332765431
354,Nutlin-3a (-),KYSE-450,ESCA,aero_digestive_tract,5.383122820797352,0.9764793927944504,0.5410750233177019
355,Nutlin-3a (-),KYSE-510,ESCA,aero_digestive_tract,5.08972178427702,0.9897898386052993,0.3768891479213314
356,Nutlin-3a (-),L-428,UNCLASSIFIED,blood,4.746668450141204,0.9906834500694061,0.18491807433301644
357,Nutlin-3a (-),L-540,UNCLASSIFIED,blood,1.1109287470346676,0.7999961390284709,-1.8496252011353385
358,Nutlin-3a (-),LAMA-84,LCML,blood,3.2607033614121184,0.9674022691610259,-0.6466211792255624
359,Nutlin-3a (-),LC-2-ad,LUAD,lung,3.7157028293291647,0.957243686530112,-0.3920055622160899
360,Nutlin-3a (-),LC4-1,ALL,blood,-0.02823454512763874,0.6646590044737144,-2.487095758708227
361,Nutlin-3a (-),LNCaP-Clone-FGC,PRAD,urogenital_system,0.7711647848014668,0.7289831769581141,-2.039755557281956
362,Nutlin-3a (-),LOUCY,ALL,blood,2.926964736755018,0.9394233072415437,-0.8333797840783763
363,Nutlin-3a (-),LoVo,COREAD,digestive_system,0.9776225101469465,0.7348602344165645,-1.9242227603627395
364,Nutlin-3a (-),LP-1,MM,blood,5.326399661155758,0.9852221144485753,0.5093330031413081
365,Nutlin-3a (-),LS-123,COREAD,digestive_system,6.70395713204586,0.9645116082731693,1.2802078505831922
366,Nutlin-3a (-),LS-411N,COREAD,digestive_system,6.978086238486729,0.988903046175831,1.4336092422292643
367,Nutlin-3a (-),LS-513,COREAD,digestive_system,1.4064508798106523,0.78618484112594,-1.6842523699951693
368,Nutlin-3a (-),LU-99A,UNCLASSIFIED,lung,3.7587529474843593,0.8915513596866803,-0.36791491339270743
369,Nutlin-3a (-),MC116,DLBC,blood,3.902323074725877,0.9938178813598624,-0.28757372816215226
370,Nutlin-3a (-),MC-IXC,NB,nervous_system,3.8120996797061086,0.9693833063305031,-0.33806232652648216
371,Nutlin-3a (-),MDA-MB-175-VII,BRCA,breast,4.1384260718653625,0.8929665283198884,-0.15545157300961976
372,Nutlin-3a (-),MDA-MB-361,BRCA,breast,5.574305219883648,0.9895353899881472,0.6480598176682376
373,Nutlin-3a (-),MDA-MB-453,BRCA,breast,5.680645678607609,0.9852458135495683,0.7075674510178399
374,Nutlin-3a (-),MDA-MB-468,BRCA,breast,4.820247841221241,0.9717854394824675,0.2260927643712052
375,Nutlin-3a (-),MEL-HO,SKCM,skin,3.3327231964436175,0.9285229117623351,-0.6063192096047785
376,Nutlin-3a (-),MEL-JUSO,SKCM,skin,3.75296765429788,0.9469894210788544,-0.3711523369461889
377,Nutlin-3a (-),MEG-01,LCML,blood,3.7045649120256408,0.9586101490937283,-0.3982382896946949
378,Nutlin-3a (-),MES-SA,UNCLASSIFIED,urogenital_system,2.0409898959371726,0.8591368426000701,-1.3291672446273015
379,Nutlin-3a (-),Mewo,SKCM,skin,6.491936997388858,0.9860295592693661,1.161562354905456
380,Nutlin-3a (-),MFE-280,UCEC,urogenital_system,6.51984507174248,0.9835981647470186,1.1771795854126113
381,Nutlin-3a (-),MFE-296,UCEC,urogenital_system,4.649242537567448,0.9767804092778558,0.13039898015420645
382,Nutlin-3a (-),MG-63,UNCLASSIFIED,bone,5.335069383284225,0.977715491496082,0.5141845399115504
383,Nutlin-3a (-),MHH-CALL-2,UNCLASSIFIED,blood,2.1842992795217815,0.8996990110165362,-1.2489719703521789
384,Nutlin-3a (-),MHH-CALL-4,,blood,0.8110653527415175,0.7471757012935847,-2.0174273823247564
385,Nutlin-3a (-),MHH-ES-1,UNCLASSIFIED,bone,4.977659216767473,0.9807322940308288,0.31417944871941794
386,Nutlin-3a (-),MHH-NB-11,NB,nervous_system,0.8526157602377323,0.7593338893459278,-1.9941759647130493
387,Nutlin-3a (-),MHH-PREB-1,UNCLASSIFIED,blood,4.103386477493012,0.9834228436524488,-0.17505956943590187
388,Nutlin-3a (-),MKN1,UNCLASSIFIED,digestive_system,6.083677162218976,0.9772297141185966,0.9331020221761955
389,Nutlin-3a (-),MKN28,STAD,digestive_system,6.174602917252545,0.9810637020894896,0.9839836579853725
390,Nutlin-3a (-),ML-2,LAML,blood,0.42784702222498006,0.7226991752596436,-2.231874603813809
391,Nutlin-3a (-),MLMA,UNCLASSIFIED,blood,4.174531931771366,0.9760631573411092,-0.13524689927734043
392,Nutlin-3a (-),MN-60,UNCLASSIFIED,blood,2.16566940282128,0.8610769808188243,-1.2593971639741055
393,Nutlin-3a (-),MOG-G-CCM,LGG,nervous_system,5.295323884462329,0.9660586428908015,0.49194314092219765
394,Nutlin-3a (-),MOG-G-UVW,LGG,nervous_system,6.063118492202134,0.993346192954915,0.9215974846539966
395,Nutlin-3a (-),MOLT-13,ALL,blood,3.101781674867636,0.9582262264256168,-0.735553026686726
396,Nutlin-3a (-),MOLT-16,ALL,blood,0.119440224655913,0.6924130051696868,-2.404457634322495
397,Nutlin-3a (-),MONO-MAC-6,LAML,blood,4.332979798085376,0.9820139327828816,-0.04658019944565759
398,Nutlin-3a (-),Mo-T,UNCLASSIFIED,blood,2.842387798896238,0.9017229439688274,-0.8807086508928121
399,Nutlin-3a (-),MPP-89,MESO,lung,5.319709704005134,0.9774610421424833,0.5055893337795153
400,Nutlin-3a (-),MRK-nu-1,BRCA,breast,1.7801861126601577,0.8687124865037017,-1.4751118465000856
401,Nutlin-3a (-),MSTO-211H,MESO,lung,4.9491791921086845,0.9745662203307712,0.29824215744270693
402,Nutlin-3a (-),MV-4-11,UNCLASSIFIED,blood,-0.36145020268195904,0.6242931023563253,-2.673561713567054
403,Nutlin-3a (-),NALM-6,UNCLASSIFIED,blood,0.7186521727583879,0.7537507930074291,-2.069141374318922
404,Nutlin-3a (-),NAMALWA,UNCLASSIFIED,blood,4.41657955089611,0.9892672155937018,0.00020183909427528
405,Nutlin-3a (-),NB69,NB,nervous_system,1.3340947079767314,0.7896878756482317,-1.7247425521491755
406,Nutlin-3a (-),NCCIT,,urogenital_system,4.5473783995805,0.9750978764229588,0.07339627537431123
407,Nutlin-3a (-),NCI-H508,COREAD,digestive_system,6.067375485966736,0.9848742539487501,0.9239796788551059
408,Nutlin-3a (-),NCI-H520,LUSC,lung,6.060948415379561,0.9810056773046328,0.9203831196094242
409,Nutlin-3a (-),SNU-1,STAD,digestive_system,3.342001405761142,0.9446778269032899,-0.6011271661922022
410,Nutlin-3a (-),SNU-5,STAD,digestive_system,4.835391420879491,0.9814277950591709,0.23456704214578936
411,Nutlin-3a (-),SNU-16,STAD,digestive_system,4.811857714791602,0.9918676691546146,0.22139768807265475
412,Nutlin-3a (-),NH-12,NB,nervous_system,1.4123890162664798,0.7897038278932644,-1.6809294160486326
413,Nutlin-3a (-),NKM-1,LAML,blood,-0.20681230754039256,0.631840635258247,-2.587027056142588
414,Nutlin-3a (-),NMC-G1,LGG,nervous_system,5.5011663630731045,0.8998357132999909,0.6071316485883144
415,Nutlin-3a (-),no-11,LGG,nervous_system,5.170249676934878,0.9592194979688874,0.4219521875978771
416,Nutlin-3a (-),NOMO-1,LAML,blood,4.251447099963466,0.9802291721798279,-0.09220552365492042
417,Nutlin-3a (-),no-10,LGG,nervous_system,4.17262039829544,0.9510153793823698,-0.13631658465001767
418,Nutlin-3a (-),NTERA-2-cl-D1,UNCLASSIFIED,urogenital_system,1.245948978723124,0.7822260657197417,-1.7740684982725867
419,Nutlin-3a (-),NUGC-3,STAD,digestive_system,6.590323768480888,0.987285024082764,1.2166191411075316
420,Nutlin-3a (-),NCI-H747,COREAD,digestive_system,7.242708166331528,0.9801162201654163,1.5816904603038386
421,Nutlin-3a (-),NCI-H716,COREAD,digestive_system,5.2417693104493495,0.9688190739253528,0.46197424674212745
422,Nutlin-3a (-),NCI-H596,UNCLASSIFIED,lung,6.377651721817127,0.9855458441667644,1.09760883845849
423,Nutlin-3a (-),NCI-H441,LUAD,lung,6.965386717280987,0.9548041069785941,1.4265026483637202
424,Nutlin-3a (-),NCI-N87,STAD,digestive_system,5.781072861997528,0.960958354800867,0.763766042590719
425,Nutlin-3a (-),NCI-H2452,MESO,lung,5.540166886053608,0.9620763332483004,0.6289561625110061
426,Nutlin-3a (-),NCI-H1793,LUAD,lung,6.625760169122513,0.9668214593837949,1.236449188503559
427,Nutlin-3a (-),NCI-H358,LUAD,lung,6.222166699948214,0.9704052513822785,1.0106001327997345
428,Nutlin-3a (-),NCI-H1155,UNCLASSIFIED,lung,4.490705030064402,0.9783175928747933,0.04168211752396
429,Nutlin-3a (-),NCI-H1105,SCLC,lung,5.392048088735401,0.9880111611389576,0.5460695623518349
430,Nutlin-3a (-),NCI-H1436,SCLC,lung,4.668119047198413,0.9783382265357925,0.14096218843371544
431,Nutlin-3a (-),NCI-H28,MESO,lung,3.909464642116578,0.8650911532938776,-0.2835773397797167
432,Nutlin-3a (-),NCI-H1581,UNCLASSIFIED,lung,5.104917283368425,0.9856176339581728,0.38539247957276607
433,Nutlin-3a (-),NCI-H1573,LUAD,lung,4.8140993973956325,0.9733359151140536,0.2226521233843654
434,Nutlin-3a (-),NCI-H1666,LUAD,lung,3.9188902960474743,0.8976439922034729,-0.2783027870372274
435,Nutlin-3a (-),NCI-H1703,UNCLASSIFIED,lung,4.078827430925438,0.9589859516019443,-0.18880269934239047
436,Nutlin-3a (-),NCI-H1755,LUAD,lung,5.395485230205637,0.9707505072412465,0.5479929709663526
437,Nutlin-3a (-),NCI-H1993,LUAD,lung,5.816499759509998,0.9806972912866145,0.7835907720792239
438,Nutlin-3a (-),NCI-H2081,SCLC,lung,5.268178586882245,0.9769191948205352,0.4767527568017509
439,Nutlin-3a (-),NCI-H2196,SCLC,lung,5.876128727778651,0.9831787250415096,0.8169588694461626
440,Nutlin-3a (-),NCI-H524,SCLC,lung,3.414199259786688,0.960758149140484,-0.560725577958201
441,Nutlin-3a (-),NCI-H748,SCLC,lung,4.72370776734387,0.9761301573462631,0.17206938146714318
442,Nutlin-3a (-),ONS-76,MB,nervous_system,4.616636290479502,0.961048810519006,0.11215267371638428
443,Nutlin-3a (-),OPM-2,MM,blood,3.798998038099055,0.9812879219032933,-0.3453939451257048
444,Nutlin-3a (-),OS-RC-2,KIRC,kidney,6.248565903708632,0.9819730590291379,1.025373006238001
445,Nutlin-3a (-),P12-ICHIKAWA,ALL,blood,3.262972383312293,0.9659481233276868,-0.6453514449690241
446,Nutlin-3a (-),P30-OHK,ALL,blood,1.6945586381180409,0.8784729657392812,-1.5230285888279662
447,Nutlin-3a (-),P31-FUJ,LAML,blood,3.544676654693559,0.9557918487046909,-0.48771102573886
448,Nutlin-3a (-),PA-1,UNCLASSIFIED,urogenital_system,1.8085579698967416,0.8442158417698769,-1.459235085217115
449,Nutlin-3a (-),OCUB-M,BRCA,breast,5.054388978678338,0.9880800751293664,0.35711707183656466
450,Nutlin-3a (-),OC-314,OV,urogenital_system,4.944278791088592,0.9861299243033258,0.29549991549012405
451,Nutlin-3a (-),PF-382,ALL,blood,3.659409549090244,0.964951617772896,-0.42350702384886085
452,Nutlin-3a (-),Raji,UNCLASSIFIED,blood,4.319989336299502,0.9871991040338028,-0.05384960232647916
453,Nutlin-3a (-),RCM-1,COREAD,digestive_system,7.3074065923024625,0.9844046494915569,1.6178954029679349
454,Nutlin-3a (-),RD,UNCLASSIFIED,soft_tissue,5.6817435323197305,0.9807681573047968,0.7081818049237413
455,Nutlin-3a (-),REH,UNCLASSIFIED,blood,1.773929138123775,0.8710626595383844,-1.4786132207752838
456,Nutlin-3a (-),RF-48,STAD,digestive_system,1.5901566127896003,0.8236356440079646,-1.581451483733166
457,Nutlin-3a (-),RKO,COREAD,digestive_system,2.672116947181148,0.9096950384543853,-0.9759914391708637
458,Nutlin-3a (-),RMG-I,UNCLASSIFIED,urogenital_system,6.529484967162249,0.9428935653866045,1.1825740267104174
459,Nutlin-3a (-),RPMI-6666,UNCLASSIFIED,blood,0.1616588593207437,0.6739880472867048,-2.3808322798496775
460,Nutlin-3a (-),RPMI-8402,ALL,blood,3.247022939945937,0.9639090316894195,-0.6542766803814373
461,Nutlin-3a (-),RS4-11,ALL,blood,0.40561669203513834,0.7234107099772364,-2.244314594707695
462,Nutlin-3a (-),RT-112,BLCA,urogenital_system,5.490914914514078,0.9852129414452976,0.6013949849564938
463,Nutlin-3a (-),RVH-421,SKCM,skin,4.907319661064126,0.9750624824809939,0.27481775571004224
464,Nutlin-3a (-),Saos-2,UNCLASSIFIED,bone,4.832701917891852,0.9737112601467082,0.233062008599748
465,Nutlin-3a (-),SAS,HNSC,aero_digestive_tract,4.938535028258976,0.974539584964346,0.29228573213401254
466,Nutlin-3a (-),SCC-9,HNSC,aero_digestive_tract,5.710401334357662,0.9824499195020729,0.7242185796070765
467,Nutlin-3a (-),SCH,UNCLASSIFIED,digestive_system,5.369996028973584,0.982167743015494,0.533729330772468
468,Nutlin-3a (-),SF126,GBM,nervous_system,4.259134698541862,0.9681289443272612,-0.08790357872228062
469,Nutlin-3a (-),SH-4,SKCM,skin,3.544194864744965,0.9233893263021968,-0.4879806331860769
470,Nutlin-3a (-),SIG-M5,LAML,blood,3.347912613694433,0.9892313272111712,-0.5978192813234648
471,Nutlin-3a (-),SJRH30,UNCLASSIFIED,soft_tissue,4.284665424147514,0.9816817662103215,-0.07361670167923379
472,Nutlin-3a (-),SJSA-1,UNCLASSIFIED,bone,0.7525044642244697,0.7227223213808995,-2.0501977871576464
473,Nutlin-3a (-),SK-CO-1,COREAD,digestive_system,1.3467259046377715,0.7879816710634235,-1.7176741923857195
474,Nutlin-3a (-),SK-HEP-1,LIHC,digestive_system,3.739771136344364,0.9504253770760792,-0.3785370479140789
475,Nutlin-3a (-),SK-LMS-1,UNCLASSIFIED,soft_tissue,5.530316988604358,0.9829169138746718,0.6234442050399308
476,Nutlin-3a (-),SK-LU-1,LUAD,lung,6.4924278310150605,0.965199949116588,1.1618370231532162
477,Nutlin-3a (-),SKM-1,UNCLASSIFIED,blood,4.543059112331549,0.9911900650873854,0.07097922202484841
478,Nutlin-3a (-),SK-MEL-1,SKCM,skin,5.222781271596768,0.9699156552763565,0.4513486272213336
479,Nutlin-3a (-),SK-MEL-3,SKCM,skin,4.817748146483836,0.9724084353262176,0.2246939466521125
480,Nutlin-3a (-),SK-MEL-24,SKCM,skin,3.6267916725158,0.9164189147683331,-0.44175983809403085
481,Nutlin-3a (-),SK-MEL-30,SKCM,skin,5.087691654273549,0.9752627900822392,0.3757530964753601
482,Nutlin-3a (-),SK-MEL-31,SKCM,skin,2.4117023360393355,0.8504528948115084,-1.121718262100342
483,Nutlin-3a (-),SK-MES-1,LUSC,lung,5.647053045312788,0.9801758102863601,0.6887691673792021
484,Nutlin-3a (-),SK-MG-1,GBM,nervous_system,5.916363613771788,0.9832555545902868,0.8394741272537078
485,Nutlin-3a (-),SK-PN-DW,UNCLASSIFIED,bone,4.364955069247961,0.9773183748366362,-0.02868698424393943
486,Nutlin-3a (-),SK-UT-1,UNCLASSIFIED,soft_tissue,4.7483074175976006,0.9793899282660372,0.1858352330103205
487,Nutlin-3a (-),SNG-M,UCEC,urogenital_system,2.756674483341223,0.9154563299402216,-0.9286734294581063
488,Nutlin-3a (-),SNU-387,LIHC,digestive_system,5.842290388608198,0.9718828408668873,0.7980230899255778
489,Nutlin-3a (-),SNU-423,LIHC,digestive_system,5.10327013725117,0.9667638957616771,0.38447074415432775
490,Nutlin-3a (-),SNU-449,LIHC,digestive_system,6.481450917480954,0.9653882166320346,1.1556943926461067
491,Nutlin-3a (-),SNU-C2B,COREAD,digestive_system,5.811692071351519,0.9581825965356208,0.7809004118191027
